T1,T2,T3,T4,T5,T6,T7,T8
0.00010632206759702368,0.11930135889643988,0.28264231573883075,0.027713482332772606,0.000106322941497237,0.119804192444853,0.4502196898610585,0.00010631571695099814
0.00011202797703719834,0.057656299879688996,0.3517549059944236,0.00011203647173181359,0.057045116249974416,0.3097506164930041,0.22345694927767767,0.00011204765646217307
0.00010861901078165276,0.1132531988643224,0.06936311821355359,0.00010863300443895796,0.8168405435411376,0.00010863355317726407,0.00010863224610722194,0.00010862156648137989
0.00010885218723490497,0.00010886110334166238,0.00010886415539752328,0.13802541494365467,0.7842015243931648,0.07722874841225769,0.00010887401801052078,0.00010886078693827989
0.00010781559114721367,0.03718999537436203,0.00010780803757222338,0.00902450181085107,0.9072677029092784,0.019355227180103136,0.02683914758689713,0.00010780150978880211
0.003093420176472343,0.044797422671065804,0.2919094039185731,0.1775319490808271,0.297712516649509,0.1465214656547574,0.038322912245962334,0.00011090960283285032
0.00011103202200918415,0.02614511831525242,0.03173923928238664,0.5263370508517577,0.00011105488736832719,0.41533442312411717,0.00011104321409290784,0.00011103830301566793
0.00011555262113022961,0.0591434734829814,0.0001155297870502506,0.1703056646163233,0.14522796890582285,0.6188898098343341,0.0013627054664806634,0.004839295285877233
0.00010654515828756086,0.2280181108629927,0.00012579411445593218,0.0828525062423721,0.5349807197316572,0.10608752174467778,0.047722256352469856,0.00010654579308688474
0.00011104655116137471,0.11215332601444823,0.00011104010359274278,0.00011104247119651758,0.47593636763019326,0.36516576692201247,0.046300377512328954,0.00011103279506636759
0.00010909212466813326,0.00010910617348308934,0.00010909684026023532,0.00010910147754196594,0.16535901770271624,0.4778411310745263,0.3562543639872011,0.0001090906196029608
0.00011202780954528971,0.04364661648853716,0.00011203351958602666,0.00011203905979930708,0.6568513021176088,0.14265517737412325,0.15639877528824608,0.00011202834255412046
0.008722999507593525,0.05630992243833249,0.00011165933843352008,0.00011165622326090048,0.6603510286925337,0.2668596414006895,0.00011166351146656363,0.007421428887689845
0.07847100307595871,0.08684734469130741,0.00011924142124799248,0.00011923252369398965,0.6226783569881832,0.21152631659313592,0.00011924243281435548,0.00011926227365835054
0.00011356713999360032,0.014706831817551027,0.00011356449241323153,0.00011356512832832847,0.7347046942872526,0.23031806958805637,0.013912863897282895,0.006016843649122008
0.017181716550834846,0.0779656593735087,0.00011473007704778724,0.00011472566265717665,0.338927846199721,0.5562757189740118,0.00011582939246608961,0.009303773769752563
0.00011633016040685573,0.7600246479031181,0.006971720263647548,0.00011632954623497606,0.1255825658229507,0.037132428239890256,0.00011633174209335864,0.06993964632165824
0.002921078422883285,0.613001901445648,0.09202608143322472,0.000122760900009064,0.1638681219758731,0.021604156856616995,0.015526694492948412,0.0909292044727964
0.00011966537157470188,0.975649155781411,0.00011968269366458981,0.00011967869587989109,0.00011968481676544819,0.00011967643773122334,0.00011966776210249255,0.0236327884408705
0.024892442015232108,0.5661303021864298,0.2309770132267452,0.00013235176414854092,0.00013235814198322697,0.0001323619837809416,0.17747083386187354,0.00013233681980669179
0.015289614421509619,0.12609273144266656,0.05729721201611477,0.20402019870021013,0.27905979445628726,0.3180072373183984,0.00011660350722516743,0.0001166081375880457
0.00010388577975894091,0.7714861024656754,0.00010388399016223018,0.00010389110777936883,0.09234848146823024,0.11808003656275033,0.00010388882359769516,0.017669829802045806
0.03593367589455284,0.8030991952972003,0.10444952221814806,0.00010851761067152128,0.00010851870323351037,0.0001085191001458647,0.056083538976931656,0.00010851219911634954
0.00010073860688079597,0.2821787437976858,0.13966150373560268,0.0001007489820760342,0.21229532884149552,0.00010075094229474334,0.36258313359930483,0.0029790514946597133
0.0001021831663691374,0.35100161937660973,0.04991655300641233,0.16135941396419085,0.2262688606782735,0.1411997837908719,0.07004938792663523,0.00010219809063733782
0.00010563736600736187,0.7825271134162859,0.10106695240852191,0.00010565013833896515,0.0780402126504314,0.00010565096646472926,0.037943137413098765,0.00010564564085093945
9.57285408583817e-05,0.30809937914126306,0.2012515983458438,0.10421443862897369,0.25266352314703394,9.573853354638052e-05,0.1334838588298353,9.573483264535161e-05
0.00010455633954642596,0.6339992511815765,0.00010454078290040809,0.00010454249174108023,0.14576951044942532,0.14112852406284757,0.07868452240305357,0.00010455228890906837
0.0001181362367749548,0.8000418879680918,0.03196227555885784,0.040199261497066534,0.00021479454270187934,0.00011812620319778854,0.08198744951427733,0.045358068479031996
0.09587799304813423,0.8228784654646067,0.00015959645893979737,0.038299183535788435,0.00015957182908895668,0.00015957201345591533,0.0001595785068980572,0.042306039143087705
0.04775906073642895,0.8531961667154788,0.00010044912788758645,0.0001004492968952318,0.031201871639214795,0.06744110019176755,0.0001004466544576687,0.00010045563786956797
